superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol metabolic process	GO:0008203	biological_process	2718621	35490	414617	0		20160507	68	3B96_A	3B96_A	PDB	3B96_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2718622	35490	414617	0		20100304	15	3B96_A	3B96_A	PDB	3B96_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719476	24072	414655	0		20101229	15	3B9U_A	3B9U_A	PDB	3B9U_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719476	24072	414655	0		20101229	15	3B9U_A	3B9U_A	PDB	3B9U_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719613	24072	414664	0		20101229	15	3BA4_A	3BA4_A	PDB	3BA4_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719613	24072	414664	0		20101229	15	3BA4_A	3BA4_A	PDB	3BA4_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719699	24072	414665	0		20101229	15	3BA4_B	3BA4_B	PDB	3BA4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719699	24072	414665	0		20101229	15	3BA4_B	3BA4_B	PDB	3BA4_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719785	24072	414666	0		20101229	15	3BA5_A	3BA5_A	PDB	3BA5_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719785	24072	414666	0		20101229	15	3BA5_A	3BA5_A	PDB	3BA5_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719871	24072	414667	0		20101229	15	3BA5_B	3BA5_B	PDB	3BA5_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719871	24072	414667	0		20101229	15	3BA5_B	3BA5_B	PDB	3BA5_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719987	24072	414669	0		20101229	15	3BA7_A	3BA7_A	PDB	3BA7_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2719987	24072	414669	0		20101229	15	3BA7_A	3BA7_A	PDB	3BA7_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720073	24072	414670	0		20101229	15	3BA7_B	3BA7_B	PDB	3BA7_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720073	24072	414670	0		20101229	15	3BA7_B	3BA7_B	PDB	3BA7_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720164	24072	414676	0		20101229	15	3BAD_A	3BAD_A	PDB	3BAD_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720164	24072	414676	0		20101229	15	3BAD_A	3BAD_A	PDB	3BAD_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720250	24072	414677	0		20101229	15	3BAD_B	3BAD_B	PDB	3BAD_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720250	24072	414677	0		20101229	15	3BAD_B	3BAD_B	PDB	3BAD_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720359	24072	414679	0		20101229	15	3BAG_A	3BAG_A	PDB	3BAG_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720359	24072	414679	0		20101229	15	3BAG_A	3BAG_A	PDB	3BAG_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720445	24072	414680	0		20101229	15	3BAG_B	3BAG_B	PDB	3BAG_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720445	24072	414680	0		20101229	15	3BAG_B	3BAG_B	PDB	3BAG_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720531	24072	414681	0		20101229	15	3BAH_A	3BAH_A	PDB	3BAH_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720531	24072	414681	0		20101229	15	3BAH_A	3BAH_A	PDB	3BAH_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720617	24072	414682	0		20101229	15	3BAH_B	3BAH_B	PDB	3BAH_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720617	24072	414682	0		20101229	15	3BAH_B	3BAH_B	PDB	3BAH_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720821	24072	414694	0		20101229	15	3BAO_A	3BAO_A	PDB	3BAO_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720821	24072	414694	0		20101229	15	3BAO_A	3BAO_A	PDB	3BAO_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720907	24072	414695	0		20101229	15	3BAO_B	3BAO_B	PDB	3BAO_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2720907	24072	414695	0		20101229	15	3BAO_B	3BAO_B	PDB	3BAO_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721025	24072	414697	0		20101229	15	3BAQ_A	3BAQ_A	PDB	3BAQ_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721025	24072	414697	0		20101229	15	3BAQ_A	3BAQ_A	PDB	3BAQ_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721111	24072	414698	0		20101229	15	3BAQ_B	3BAQ_B	PDB	3BAQ_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721111	24072	414698	0		20101229	15	3BAQ_B	3BAQ_B	PDB	3BAQ_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721213	24072	414701	0		20101229	15	3BAU_A	3BAU_A	PDB	3BAU_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721213	24072	414701	0		20101229	15	3BAU_A	3BAU_A	PDB	3BAU_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721299	24072	414702	0		20101229	15	3BAU_B	3BAU_B	PDB	3BAU_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721299	24072	414702	0		20101229	15	3BAU_B	3BAU_B	PDB	3BAU_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721385	24072	414703	0		20101229	15	3BAV_A	3BAV_A	PDB	3BAV_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721385	24072	414703	0		20101229	15	3BAV_A	3BAV_A	PDB	3BAV_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721471	24072	414704	0		20101229	15	3BAV_B	3BAV_B	PDB	3BAV_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721471	24072	414704	0		20101229	15	3BAV_B	3BAV_B	PDB	3BAV_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721680	24072	414718	0		20101229	15	3BB2_A	3BB2_A	PDB	3BB2_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721680	24072	414718	0		20101229	15	3BB2_A	3BB2_A	PDB	3BB2_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721766	24072	414719	0		20101229	15	3BB2_B	3BB2_B	PDB	3BB2_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2721766	24072	414719	0		20101229	15	3BB2_B	3BB2_B	PDB	3BB2_B	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2730087	6734	415524	0		20160507	68	3BPL_A	3BPL_A	PDB	3BPL_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2730088	6734	415524	0		20061205	307	3BPL_A	3BPL_A	PDB	3BPL_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2730199	6734	415529	0		20160507	68	3BPN_A	3BPN_A	PDB	3BPN_A	Homo	sapiens	9606	human
cholesterol metabolic process	GO:0008203	biological_process	2730200	6734	415529	0		20061205	307	3BPN_A	3BPN_A	PDB	3BPN_A	Homo	sapiens	9606	human
