superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
beta-amyloid metabolic process	GO:0050435	biological_process	256916486	40471	310178	0		20140515	5	ABCA7	ABCA7	UniProtKB	Q8IZY2	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	256916486	40471	310178	0		20140515	5	ABCA7	ABCA7	UniProtKB	Q8IZY2	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1660992	27630	312080	0		20160507	68	NCSTN	NCSTN	UniProtKB	Q92542	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220743340	27630	312080	0		20160507	68	NCSTN	NCSTN	UniProtKB	Q92542	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1661992	40471	312140	0		20140401	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1661992	40471	312140	0		20140401	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1661993	40471	312140	0		20140416	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1661993	40471	312140	0		20140416	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220745009	40471	312140	0		20160507	68	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220745009	40471	312140	0		20160507	68	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220745010	40471	312140	0		20140401	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220745010	40471	312140	0		20140401	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220745011	40471	312140	0		20140416	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	220745011	40471	312140	0		20140416	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	256948805	40471	312140	0		20140401	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	256948805	40471	312140	0		20140401	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	256948806	40471	312140	0		20140416	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	256948806	40471	312140	0		20140416	5	SORL1	SORL1	UniProtKB	Q92673	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1717523	27630	316708	0		20140716	307	NAT8	NAT8	UniProtKB	Q9UHE5	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	222122297	27630	316708	0		20140716	307	NAT8	NAT8	UniProtKB	Q9UHE5	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	257024547	27630	316708	0		20140716	307	NAT8	NAT8	UniProtKB	Q9UHE5	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1717573	27630	316712	0		20140716	307	NAT8B	NAT8B	UniProtKB	Q9UHF3	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	222122365	27630	316712	0		20140716	307	NAT8B	NAT8B	UniProtKB	Q9UHF3	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	257024587	27630	316712	0		20140716	307	NAT8B	NAT8B	UniProtKB	Q9UHF3	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1725594	27630	317251	0		20160507	68	UNC13A	UNC13A	UniProtKB	Q9UPW8	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	222135488	27630	317251	0		20160507	68	UNC13A	UNC13A	UniProtKB	Q9UPW8	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1733412	27630	317811	0		20150320	93	BACE2	BACE2	UniProtKB	Q9Y5Z0	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	222274217	27630	317811	0		20150320	93	BACE2	BACE2	UniProtKB	Q9Y5Z0	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	257040096	27630	317811	0		20150320	93	BACE2	BACE2	UniProtKB	Q9Y5Z0	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1808754	27630	325096	0		20160507	68	1DMT_A	1DMT_A	PDB	1DMT_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	1808755	27630	325096	0		20120126	307	1DMT_A	1DMT_A	PDB	1DMT_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2103961	27630	351722	0		20160507	68	1R1H_A	1R1H_A	PDB	1R1H_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2103962	27630	351722	0		20120126	307	1R1H_A	1R1H_A	PDB	1R1H_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2104024	27630	351723	0		20160507	68	1R1I_A	1R1I_A	PDB	1R1I_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2104025	27630	351723	0		20120126	307	1R1I_A	1R1I_A	PDB	1R1I_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2104087	27630	351724	0		20160507	68	1R1J_A	1R1J_A	PDB	1R1J_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2104088	27630	351724	0		20120126	307	1R1J_A	1R1J_A	PDB	1R1J_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2250408	27630	366227	0		20160507	68	1Y8J_A	1Y8J_A	PDB	1Y8J_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2250409	27630	366227	0		20120126	307	1Y8J_A	1Y8J_A	PDB	1Y8J_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398178	27630	381513	0		20160507	68	2G47_A	2G47_A	PDB	2G47_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398179	27630	381513	0		20090716	307	2G47_A	2G47_A	PDB	2G47_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398180	27630	381513	0		20120612	307	2G47_A	2G47_A	PDB	2G47_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398259	27630	381514	0		20160507	68	2G47_B	2G47_B	PDB	2G47_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398260	27630	381514	0		20090716	307	2G47_B	2G47_B	PDB	2G47_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398261	27630	381514	0		20120612	307	2G47_B	2G47_B	PDB	2G47_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398340	27630	381515	0		20160507	68	2G48_A	2G48_A	PDB	2G48_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398341	27630	381515	0		20090716	307	2G48_A	2G48_A	PDB	2G48_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398342	27630	381515	0		20120612	307	2G48_A	2G48_A	PDB	2G48_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398421	27630	381516	0		20160507	68	2G48_B	2G48_B	PDB	2G48_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398422	27630	381516	0		20090716	307	2G48_B	2G48_B	PDB	2G48_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398423	27630	381516	0		20120612	307	2G48_B	2G48_B	PDB	2G48_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398502	27630	381517	0		20160507	68	2G49_A	2G49_A	PDB	2G49_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398503	27630	381517	0		20090716	307	2G49_A	2G49_A	PDB	2G49_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398504	27630	381517	0		20120612	307	2G49_A	2G49_A	PDB	2G49_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398583	27630	381518	0		20160507	68	2G49_B	2G49_B	PDB	2G49_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398584	27630	381518	0		20090716	307	2G49_B	2G49_B	PDB	2G49_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2398585	27630	381518	0		20120612	307	2G49_B	2G49_B	PDB	2G49_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399317	27630	381570	0		20160507	68	2G54_A	2G54_A	PDB	2G54_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399318	27630	381570	0		20090716	307	2G54_A	2G54_A	PDB	2G54_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399319	27630	381570	0		20120612	307	2G54_A	2G54_A	PDB	2G54_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399398	27630	381571	0		20160507	68	2G54_B	2G54_B	PDB	2G54_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399399	27630	381571	0		20090716	307	2G54_B	2G54_B	PDB	2G54_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399400	27630	381571	0		20120612	307	2G54_B	2G54_B	PDB	2G54_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399494	27630	381573	0		20160507	68	2G56_A	2G56_A	PDB	2G56_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399495	27630	381573	0		20090716	307	2G56_A	2G56_A	PDB	2G56_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399496	27630	381573	0		20120612	307	2G56_A	2G56_A	PDB	2G56_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399575	27630	381574	0		20160507	68	2G56_B	2G56_B	PDB	2G56_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399576	27630	381574	0		20090716	307	2G56_B	2G56_B	PDB	2G56_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2399577	27630	381574	0		20120612	307	2G56_B	2G56_B	PDB	2G56_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2459125	27630	387625	0		20160507	68	2JBU_A	2JBU_A	PDB	2JBU_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2459126	27630	387625	0		20090716	307	2JBU_A	2JBU_A	PDB	2JBU_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2459127	27630	387625	0		20120612	307	2JBU_A	2JBU_A	PDB	2JBU_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2459206	27630	387626	0		20160507	68	2JBU_B	2JBU_B	PDB	2JBU_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2459207	27630	387626	0		20090716	307	2JBU_B	2JBU_B	PDB	2JBU_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2459208	27630	387626	0		20120612	307	2JBU_B	2JBU_B	PDB	2JBU_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2461754	27630	387986	0		20160507	68	2JG4_A	2JG4_A	PDB	2JG4_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2461755	27630	387986	0		20090716	307	2JG4_A	2JG4_A	PDB	2JG4_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2461756	27630	387986	0		20120612	307	2JG4_A	2JG4_A	PDB	2JG4_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2461837	27630	387987	0		20160507	68	2JG4_B	2JG4_B	PDB	2JG4_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2461838	27630	387987	0		20090716	307	2JG4_B	2JG4_B	PDB	2JG4_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2461839	27630	387987	0		20120612	307	2JG4_B	2JG4_B	PDB	2JG4_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2474209	40471	389366	0		20140404	5	2L7B_A	2L7B_A	PDB	2L7B_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2474209	40471	389366	0		20140404	5	2L7B_A	2L7B_A	PDB	2L7B_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2547022	27630	397343	0		20160507	68	2QPJ_A	2QPJ_A	PDB	2QPJ_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2547023	27630	397343	0		20120126	307	2QPJ_A	2QPJ_A	PDB	2QPJ_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608378	27630	403306	0		20160507	68	2WBY_A	2WBY_A	PDB	2WBY_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608379	27630	403306	0		20090716	307	2WBY_A	2WBY_A	PDB	2WBY_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608380	27630	403306	0		20120612	307	2WBY_A	2WBY_A	PDB	2WBY_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608459	27630	403307	0		20160507	68	2WBY_B	2WBY_B	PDB	2WBY_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608460	27630	403307	0		20090716	307	2WBY_B	2WBY_B	PDB	2WBY_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608461	27630	403307	0		20120612	307	2WBY_B	2WBY_B	PDB	2WBY_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608549	27630	403313	0		20160507	68	2WC0_A	2WC0_A	PDB	2WC0_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608550	27630	403313	0		20090716	307	2WC0_A	2WC0_A	PDB	2WC0_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608551	27630	403313	0		20120612	307	2WC0_A	2WC0_A	PDB	2WC0_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608630	27630	403314	0		20160507	68	2WC0_B	2WC0_B	PDB	2WC0_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608631	27630	403314	0		20090716	307	2WC0_B	2WC0_B	PDB	2WC0_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2608632	27630	403314	0		20120612	307	2WC0_B	2WC0_B	PDB	2WC0_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2615084	27630	403870	0		20160507	68	2WK3_A	2WK3_A	PDB	2WK3_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2615085	27630	403870	0		20090716	307	2WK3_A	2WK3_A	PDB	2WK3_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2615086	27630	403870	0		20120612	307	2WK3_A	2WK3_A	PDB	2WK3_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2615165	27630	403871	0		20160507	68	2WK3_B	2WK3_B	PDB	2WK3_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2615166	27630	403871	0		20090716	307	2WK3_B	2WK3_B	PDB	2WK3_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2615167	27630	403871	0		20120612	307	2WK3_B	2WK3_B	PDB	2WK3_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2628045	27630	405090	0		20160507	68	2X0B_A	2X0B_A	PDB	2X0B_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2628216	27630	405092	0		20160507	68	2X0B_C	2X0B_C	PDB	2X0B_C	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2628387	27630	405094	0		20160507	68	2X0B_E	2X0B_E	PDB	2X0B_E	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2628558	27630	405096	0		20160507	68	2X0B_G	2X0B_G	PDB	2X0B_G	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2653998	27630	407935	0		20160507	68	2YB9_A	2YB9_A	PDB	2YB9_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2653999	27630	407935	0		20120126	307	2YB9_A	2YB9_A	PDB	2YB9_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2662433	27630	408863	0		20160507	68	2YPU_A	2YPU_A	PDB	2YPU_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2662434	27630	408863	0		20090716	307	2YPU_A	2YPU_A	PDB	2YPU_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2662435	27630	408863	0		20120612	307	2YPU_A	2YPU_A	PDB	2YPU_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2662514	27630	408864	0		20160507	68	2YPU_B	2YPU_B	PDB	2YPU_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2662515	27630	408864	0		20090716	307	2YPU_B	2YPU_B	PDB	2YPU_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2662516	27630	408864	0		20120612	307	2YPU_B	2YPU_B	PDB	2YPU_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2759501	27630	418455	0		20160507	68	3CWW_A	3CWW_A	PDB	3CWW_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2759502	27630	418455	0		20090716	307	3CWW_A	3CWW_A	PDB	3CWW_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2759503	27630	418455	0		20120612	307	3CWW_A	3CWW_A	PDB	3CWW_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2759582	27630	418456	0		20160507	68	3CWW_B	3CWW_B	PDB	3CWW_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2759583	27630	418456	0		20090716	307	3CWW_B	3CWW_B	PDB	3CWW_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2759584	27630	418456	0		20120612	307	3CWW_B	3CWW_B	PDB	3CWW_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2790824	27630	421006	0		20160507	68	3E4A_A	3E4A_A	PDB	3E4A_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2790825	27630	421006	0		20090716	307	3E4A_A	3E4A_A	PDB	3E4A_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2790826	27630	421006	0		20120612	307	3E4A_A	3E4A_A	PDB	3E4A_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2790905	27630	421007	0		20160507	68	3E4A_B	3E4A_B	PDB	3E4A_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2790906	27630	421007	0		20090716	307	3E4A_B	3E4A_B	PDB	3E4A_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2790907	27630	421007	0		20120612	307	3E4A_B	3E4A_B	PDB	3E4A_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791175	27630	421028	0		20160507	68	3E4Z_A	3E4Z_A	PDB	3E4Z_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791176	27630	421028	0		20090716	307	3E4Z_A	3E4Z_A	PDB	3E4Z_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791177	27630	421028	0		20120612	307	3E4Z_A	3E4Z_A	PDB	3E4Z_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791256	27630	421029	0		20160507	68	3E4Z_B	3E4Z_B	PDB	3E4Z_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791257	27630	421029	0		20090716	307	3E4Z_B	3E4Z_B	PDB	3E4Z_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791258	27630	421029	0		20120612	307	3E4Z_B	3E4Z_B	PDB	3E4Z_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791345	27630	421032	0		20160507	68	3E50_A	3E50_A	PDB	3E50_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791346	27630	421032	0		20090716	307	3E50_A	3E50_A	PDB	3E50_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791347	27630	421032	0		20120612	307	3E50_A	3E50_A	PDB	3E50_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791426	27630	421033	0		20160507	68	3E50_B	3E50_B	PDB	3E50_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791427	27630	421033	0		20090716	307	3E50_B	3E50_B	PDB	3E50_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2791428	27630	421033	0		20120612	307	3E50_B	3E50_B	PDB	3E50_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2867045	27630	427508	0		20160507	68	3H44_A	3H44_A	PDB	3H44_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2867046	27630	427508	0		20090716	307	3H44_A	3H44_A	PDB	3H44_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2867047	27630	427508	0		20120612	307	3H44_A	3H44_A	PDB	3H44_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2867126	27630	427509	0		20160507	68	3H44_B	3H44_B	PDB	3H44_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2867127	27630	427509	0		20090716	307	3H44_B	3H44_B	PDB	3H44_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2867128	27630	427509	0		20120612	307	3H44_B	3H44_B	PDB	3H44_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2876281	27630	428363	0		20160507	68	3HGZ_A	3HGZ_A	PDB	3HGZ_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2876282	27630	428363	0		20090716	307	3HGZ_A	3HGZ_A	PDB	3HGZ_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2876283	27630	428363	0		20120612	307	3HGZ_A	3HGZ_A	PDB	3HGZ_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2876362	27630	428364	0		20160507	68	3HGZ_B	3HGZ_B	PDB	3HGZ_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2876363	27630	428364	0		20090716	307	3HGZ_B	3HGZ_B	PDB	3HGZ_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	2876364	27630	428364	0		20120612	307	3HGZ_B	3HGZ_B	PDB	3HGZ_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3022875	27630	444400	0		20160507	68	3N56_A	3N56_A	PDB	3N56_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3022876	27630	444400	0		20090716	307	3N56_A	3N56_A	PDB	3N56_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3022877	27630	444400	0		20120612	307	3N56_A	3N56_A	PDB	3N56_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3022956	27630	444401	0		20160507	68	3N56_B	3N56_B	PDB	3N56_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3022957	27630	444401	0		20090716	307	3N56_B	3N56_B	PDB	3N56_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3022958	27630	444401	0		20120612	307	3N56_B	3N56_B	PDB	3N56_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3023041	27630	444404	0		20160507	68	3N57_A	3N57_A	PDB	3N57_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3023042	27630	444404	0		20090716	307	3N57_A	3N57_A	PDB	3N57_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3023043	27630	444404	0		20120612	307	3N57_A	3N57_A	PDB	3N57_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3023122	27630	444405	0		20160507	68	3N57_B	3N57_B	PDB	3N57_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3023123	27630	444405	0		20090716	307	3N57_B	3N57_B	PDB	3N57_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3023124	27630	444405	0		20120612	307	3N57_B	3N57_B	PDB	3N57_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3049228	27630	447198	0		20160507	68	3OFI_A	3OFI_A	PDB	3OFI_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3049229	27630	447198	0		20090716	307	3OFI_A	3OFI_A	PDB	3OFI_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3049230	27630	447198	0		20120612	307	3OFI_A	3OFI_A	PDB	3OFI_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3049309	27630	447199	0		20160507	68	3OFI_B	3OFI_B	PDB	3OFI_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3049310	27630	447199	0		20090716	307	3OFI_B	3OFI_B	PDB	3OFI_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3049311	27630	447199	0		20120612	307	3OFI_B	3OFI_B	PDB	3OFI_B	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3105372	27630	452990	0		20160507	68	3QZ2_A	3QZ2_A	PDB	3QZ2_A	Homo	sapiens	9606	human
beta-amyloid metabolic process	GO:0050435	biological_process	3105373	27630	452990	0		20090716	307	3QZ2_A	3QZ2_A	PDB	3QZ2_A	Homo	sapiens	9606	human
