superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol transport	GO:0030301	biological_process	1478164	14416	300043	0		20070108	112	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1478175	32397	300043	0		20111129	15	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478253	14414	300043	0		20070108	112	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478254	14416	300043	0		20160507	68	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478255	14416	300043	0		20070108	112	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478270	32397	300043	0		20160507	68	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478271	32397	300043	0		20111129	15	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256410875	14414	300043	0		20070108	112	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256410876	14416	300043	0		20070108	112	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256410884	32397	300043	0		20111129	15	LDLR	LDLR	UniProtKB	P01130	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1478241	35678	300044	0		20160507	68	EGF	EGF	UniProtKB	P01133	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1478241	35678	300044	0		20160507	68	EGF	EGF	UniProtKB	P01133	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478373	35678	300044	0		20160507	68	EGF	EGF	UniProtKB	P01133	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208478373	35678	300044	0		20160507	68	EGF	EGF	UniProtKB	P01133	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482371	14415	300221	0		20141124	93	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482372	14416	300221	0		20070824	163	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482379	17287	300221	0		20080402	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482380	17287	300221	0		20150109	1	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482381	17287	300221	0		20071114	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482382	17287	300221	0		20111213	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482383	17287	300221	0		20080103	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482384	17287	300221	0		20150422	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482415	22421	300221	0		20080103	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482439	32397	300221	0		20090424	15	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489700	14415	300221	0		20160507	68	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489701	14415	300221	0		20141124	93	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489702	14416	300221	0		20160507	68	APOA1	APOA1	UniProtKB	P02647	Homo	sapiens	9606	human
